NO,TYPE,DEFINE1,DEFINE2
34766,GEABB1.0-42-6,,
34767,GEABB1.0-44-6,,
34768,GEABB1.0-45-6,,
34769,GEABB1.0-46-6,,
34770,GEABB1.0-48-6,,
34771,GEABB1.0-50-6,,
34772,GEABB1.0-52-6,,
34773,GEABB1.0-54-6,,
34774,GEABB1.0-55-6,,
34775,GEABB1.0-56-6,,
34776,GEABB1.0-58-6,,
34777,GEABB1.0-60-6,,
34778,GEABB1.0-62-6,,
34779,GEABB1.0-64-6,,
34780,GEABB1.0-65-6,,
34781,GEABB1.0-66-6,,
34782,GEABB1.0-68-6,,
34783,GEABB1.0-70-6,,
34784,GEABB1.0-72-6,,
34785,GEABB1.0-75-6,,
34786,GEABB1.0-80-6,,
34787,GEABB1.0-84-6,,
34788,GEABB1.0-85-6,,
34789,GEABB1.0-90-6,,
34790,GEABB1.0-95-6,,
34791,GEABB1.0-96-6,,
34792,GEABB1.0-100-6,,
34793,GEABB1.0-110-6,,
34794,GEABB1.0-120-6,,
34795,GEABG1.0-14-6,,
34796,GEABG1.0-15-6,,
34797,GEABG1.0-16-6,,
34798,GEABG1.0-17-6,,
34799,GEABG1.0-18-6,,
34800,GEABG1.0-14-8,,
34801,GEABG1.0-15-8,,
34802,GEABG1.0-16-8,,
34803,GEABG1.0-17-8,,
34804,GEABG1.0-18-8,,
34805,GEABG1.0-19-6,,
34806,GEABG1.0-20-6,,
34807,GEABG1.0-21-6,,
34808,GEABG1.0-22-6,,
34809,GEABG1.0-23-6,,
34810,GEABG1.0-24-6,,
34811,GEABG1.0-25-6,,
34812,GEABG1.0-26-6,,
34813,GEABG1.0-27-6,,
34814,GEABG1.0-28-6,,
34815,GEABG1.0-29-6,,
34816,GEABG1.0-30-6,,
34817,GEABG1.0-19-8,,
34818,GEABG1.0-20-8,,
34819,GEABG1.0-21-8,,
34820,GEABG1.0-22-8,,
34821,GEABG1.0-23-8,,
34822,GEABG1.0-24-8,,
34823,GEABG1.0-25-8,,
34824,GEABG1.0-26-8,,
34825,GEABG1.0-27-8,,
34826,GEABG1.0-28-8,,
34827,GEABG1.0-29-8,,
34828,GEABG1.0-30-8,,
34829,GEABG1.0-32-6,,
34830,GEABG1.0-34-6,,
34831,GEABG1.0-35-6,,
34832,GEABG1.0-36-6,,
34833,GEABG1.0-38-6,,
34834,GEABG1.0-40-6,,
34835,GEABG1.0-42-6,,
34836,GEABG1.0-44-6,,
34837,GEABG1.0-45-6,,
34838,GEABG1.0-46-6,,
34839,GEABG1.0-48-6,,
34840,GEABG1.0-50-6,,
34841,GEABG1.0-52-6,,
34842,GEABG1.0-54-6,,
34843,GEABG1.0-55-6,,
34844,GEABG1.0-56-6,,
34845,GEABG1.0-58-6,,
34846,GEABG1.0-60-6,,
34847,GEABG1.0-62-6,,
34848,GEABG1.0-64-6,,
34849,GEABG1.0-65-6,,
34850,GEABG1.0-66-6,,
34851,GEABG1.0-68-6,,
34852,GEABG1.0-70-6,,
34853,GEABG1.0-72-6,,
34854,GEABG1.0-75-6,,
34855,GEABG1.0-80-6,,
34856,GEABG1.0-84-6,,
34857,GEABG1.0-85-6,,
34858,GEABG1.0-90-6,,
34859,GEABG1.0-95-6,,
34860,GEABG1.0-96-6,,
34861,GEABG1.0-100-6,,
34862,GEABG1.0-110-6,,
34863,GEABG1.0-120-6,,
34864,GEAS1.0-14-6,,
34865,GEAS1.0-15-6,,
34866,GEAS1.0-16-6,,
34867,GEAS1.0-17-6,,
34868,GEAS1.0-18-6,,
34869,GEAS1.0-14-8,,
34870,GEAS1.0-15-8,,
34871,GEAS1.0-16-8,,
34872,GEAS1.0-17-8,,
34873,GEAS1.0-18-8,,
34874,GEAS1.0-19-6,,
34875,GEAS1.0-20-6,,
34876,GEAS1.0-21-6,,
34877,GEAS1.0-22-6,,
34878,GEAS1.0-23-6,,
34879,GEAS1.0-24-6,,
34880,GEAS1.0-25-6,,
34881,GEAS1.0-26-6,,
34882,GEAS1.0-27-6,,
34883,GEAS1.0-28-6,,
34884,GEAS1.0-29-6,,
34885,GEAS1.0-30-6,,
34886,GEAS1.0-19-8,,
34887,GEAS1.0-20-8,,
34888,GEAS1.0-21-8,,
34889,GEAS1.0-22-8,,
34890,GEAS1.0-23-8,,
34891,GEAS1.0-24-8,,
34892,GEAS1.0-25-8,,
34893,GEAS1.0-26-8,,
34894,GEAS1.0-27-8,,
34895,GEAS1.0-28-8,,
34896,GEAS1.0-29-8,,
34897,GEAS1.0-30-8,,
34898,GEAS1.0-32-6,,
34899,GEAS1.0-34-6,,
34900,GEAS1.0-35-6,,
34901,GEAS1.0-36-6,,
34902,GEAS1.0-38-6,,
34903,GEAS1.0-40-6,,
34904,GEAS1.0-42-6,,
34905,GEAS1.0-44-6,,
34906,GEAS1.0-45-6,,
34907,GEAS1.0-46-6,,
34908,GEAS1.0-48-6,,
34909,GEAS1.0-50-6,,
34910,GEAS1.0-52-6,,
34911,GEAS1.0-54-6,,
34912,GEAS1.0-55-6,,
34913,GEAS1.0-56-6,,
34914,GEAS1.0-58-6,,
34915,GEAS1.0-60-6,,
34916,GEAS1.0-62-6,,
34917,GEAS1.0-64-6,,
34918,GEAS1.0-65-6,,
34919,GEAS1.0-66-6,,
34920,GEAS1.0-68-6,,
34921,GEAS1.0-70-6,,
34922,GEAS1.0-72-6,,
34923,GEAS1.0-75-6,,
34924,GEAS1.0-80-6,,
34925,GEAS1.0-84-6,,
34926,GEAS1.0-85-6,,
34927,GEAS1.0-90-6,,
34928,GEAS1.0-95-6,,
34929,GEAS1.0-96-6,,
34930,GEAS1.0-100-6,,
34931,GEAS1.0-110-6,,
34932,GEAS1.0-120-6,,
34933,GEAKB1.0-19-6,,
34934,GEAKB1.0-20-6,,
34935,GEAKB1.0-21-6,,
34936,GEAKB1.0-22-6,,
34937,GEAKB1.0-23-6,,
34938,GEAKB1.0-24-6,,
34939,GEAKB1.0-25-6,,
34940,GEAKB1.0-26-6,,
34941,GEAKB1.0-27-6,,
34942,GEAKB1.0-28-6,,
34943,GEAKB1.0-29-6,,
34944,GEAKB1.0-30-6,,
34945,GEAKB1.0-19-8,,
34946,GEAKB1.0-20-8,,
34947,GEAKB1.0-21-8,,
34948,GEAKB1.0-22-8,,
34949,GEAKB1.0-23-8,,
34950,GEAKB1.0-24-8,,
34951,GEAKB1.0-25-8,,
34952,GEAKB1.0-26-8,,
34953,GEAKB1.0-27-8,,
34954,GEAKB1.0-28-8,,
34955,GEAKB1.0-29-8,,
34956,GEAKB1.0-30-8,,
34957,GEAKB1.0-32-6,,
34958,GEAKB1.0-34-6,,
34959,GEAKB1.0-35-6,,
34960,GEAKB1.0-36-6,,
34961,GEAKB1.0-38-6,,
34962,GEAKB1.0-40-6,,
34963,GEAKB1.0-42-6,,
34964,GEAKB1.0-44-6,,
34965,GEAKB1.0-45-6,,
34966,GEAKB1.0-46-6,,
34967,GEAKB1.0-48-6,,
34968,GEAKB1.0-50-6,,
34969,GEAKB1.0-52-6,,
34970,GEAKB1.0-54-6,,
34971,GEAKB1.0-55-6,,
34972,GEAKB1.0-56-6,,
34973,GEAKB1.0-58-6,,
34974,GEAKB1.0-60-6,,
34975,GEAKB1.0-62-6,,
34976,GEAKB1.0-64-6,,
34977,GEAKB1.0-65-6,,
34978,GEAKB1.0-66-6,,
34979,GEAKB1.0-68-6,,
34980,GEAKB1.0-70-6,,
34981,GEAKB1.0-72-6,,
34982,GEAKB1.0-75-6,,
34983,GEAKB1.0-80-6,,
34984,GEAKB1.0-84-6,,
34985,GEAKB1.0-85-6,,
34986,GEAKB1.0-90-6,,
34987,GEAKB1.0-95-6,,
34988,GEAKB1.0-96-6,,
34989,GEAKB1.0-100-6,,
34990,GEAKB1.0-110-6,,
34991,GEAKB1.0-120-6,,
34992,GEAKBB1.0-19-6,,
34993,GEAKBB1.0-20-6,,
34994,GEAKBB1.0-21-6,,
34995,GEAKBB1.0-22-6,,
34996,GEAKBB1.0-23-6,,
34997,GEAKBB1.0-24-6,,
34998,GEAKBB1.0-25-6,,
34999,GEAKBB1.0-26-6,,
35000,GEAKBB1.0-27-6,,
35001,GEAKBB1.0-28-6,,
35002,GEAKBB1.0-29-6,,
35003,GEAKBB1.0-30-6,,
35004,GEAKBB1.0-19-8,,
35005,GEAKBB1.0-20-8,,
35006,GEAKBB1.0-21-8,,
35007,GEAKBB1.0-22-8,,
35008,GEAKBB1.0-23-8,,
35009,GEAKBB1.0-24-8,,
35010,GEAKBB1.0-25-8,,
35011,GEAKBB1.0-26-8,,
35012,GEAKBB1.0-27-8,,
35013,GEAKBB1.0-28-8,,
35014,GEAKBB1.0-29-8,,
35015,GEAKBB1.0-30-8,,
35016,GEAKBB1.0-32-6,,
35017,GEAKBB1.0-34-6,,
35018,GEAKBB1.0-35-6,,
35019,GEAKBB1.0-36-6,,
35020,GEAKBB1.0-38-6,,
35021,GEAKBB1.0-40-6,,
35022,GEAKBB1.0-42-6,,
35023,GEAKBB1.0-44-6,,
35024,GEAKBB1.0-45-6,,
35025,GEAKBB1.0-46-6,,
35026,GEAKBB1.0-48-6,,
35027,GEAKBB1.0-50-6,,
35028,GEAKBB1.0-52-6,,
35029,GEAKBB1.0-54-6,,
35030,GEAKBB1.0-55-6,,
35031,GEAKBB1.0-56-6,,
35032,GEAKBB1.0-58-6,,
35033,GEAKBB1.0-60-6,,
35034,GEAKBB1.0-62-6,,
35035,GEAKBB1.0-64-6,,
35036,GEAKBB1.0-65-6,,
35037,GEAKBB1.0-66-6,,
35038,GEAKBB1.0-68-6,,
35039,GEAKBB1.0-70-6,,
35040,GEAKBB1.0-72-6,,
35041,GEAKBB1.0-75-6,,
35042,GEAKBB1.0-80-6,,
35043,GEAKBB1.0-84-6,,
35044,GEAKBB1.0-85-6,,
35045,GEAKBB1.0-90-6,,
35046,GEAKBB1.0-95-6,,
35047,GEAKBB1.0-96-6,,
35048,GEAKBB1.0-100-6,,
35049,GEAKBB1.0-110-6,,
35050,GEAKBB1.0-120-6,,
35051,GEAKBG1.0-19-6,,
35052,GEAKBG1.0-20-6,,
35053,GEAKBG1.0-21-6,,
35054,GEAKBG1.0-22-6,,
35055,GEAKBG1.0-23-6,,
35056,GEAKBG1.0-24-6,,
35057,GEAKBG1.0-25-6,,
35058,GEAKBG1.0-26-6,,
35059,GEAKBG1.0-27-6,,
35060,GEAKBG1.0-28-6,,
35061,GEAKBG1.0-29-6,,
35062,GEAKBG1.0-30-6,,
35063,GEAKBG1.0-19-8,,
35064,GEAKBG1.0-20-8,,
35065,GEAKBG1.0-21-8,,
35066,GEAKBG1.0-22-8,,
35067,GEAKBG1.0-23-8,,
35068,GEAKBG1.0-24-8,,
35069,GEAKBG1.0-25-8,,
35070,GEAKBG1.0-26-8,,
35071,GEAKBG1.0-27-8,,
35072,GEAKBG1.0-28-8,,
35073,GEAKBG1.0-29-8,,
35074,GEAKBG1.0-30-8,,
35075,GEAKBG1.0-32-6,,
35076,GEAKBG1.0-34-6,,
35077,GEAKBG1.0-35-6,,
35078,GEAKBG1.0-36-6,,
35079,GEAKBG1.0-38-6,,
35080,GEAKBG1.0-40-6,,
35081,GEAKBG1.0-42-6,,
35082,GEAKBG1.0-44-6,,
35083,GEAKBG1.0-45-6,,
35084,GEAKBG1.0-46-6,,
35085,GEAKBG1.0-48-6,,
35086,GEAKBG1.0-50-6,,
35087,GEAKBG1.0-52-6,,
35088,GEAKBG1.0-54-6,,
35089,GEAKBG1.0-55-6,,
35090,GEAKBG1.0-56-6,,
35091,GEAKBG1.0-58-6,,
35092,GEAKBG1.0-60-6,,
35093,GEAKBG1.0-62-6,,
35094,GEAKBG1.0-64-6,,
35095,GEAKBG1.0-65-6,,
35096,GEAKBG1.0-66-6,,
35097,GEAKBG1.0-68-6,,
35098,GEAKBG1.0-70-6,,
35099,GEAKBG1.0-72-6,,
35100,GEAKBG1.0-75-6,,
35101,GEAKBG1.0-80-6,,
35102,GEAKBG1.0-84-6,,
35103,GEAKBG1.0-85-6,,
35104,GEAKBG1.0-90-6,,
35105,GEAKBG1.0-95-6,,
35106,GEAKBG1.0-96-6,,
35107,GEAKBG1.0-100-6,,
35108,GEAKBG1.0-110-6,,
35109,GEAKBG1.0-120-6,,
35110,GEAKS1.0-19-6,,
35111,GEAKS1.0-20-6,,
35112,GEAKS1.0-21-6,,
35113,GEAKS1.0-22-6,,
35114,GEAKS1.0-23-6,,
35115,GEAKS1.0-24-6,,
35116,GEAKS1.0-25-6,,
35117,GEAKS1.0-26-6,,
35118,GEAKS1.0-27-6,,
35119,GEAKS1.0-28-6,,
35120,GEAKS1.0-29-6,,
35121,GEAKS1.0-30-6,,
35122,GEAKS1.0-19-8,,
35123,GEAKS1.0-20-8,,
35124,GEAKS1.0-21-8,,
35125,GEAKS1.0-22-8,,
35126,GEAKS1.0-23-8,,
35127,GEAKS1.0-24-8,,
35128,GEAKS1.0-25-8,,
35129,GEAKS1.0-26-8,,
35130,GEAKS1.0-27-8,,
35131,GEAKS1.0-28-8,,
35132,GEAKS1.0-29-8,,
35133,GEAKS1.0-30-8,,
35134,GEAKS1.0-32-6,,
35135,GEAKS1.0-34-6,,
35136,GEAKS1.0-35-6,,
35137,GEAKS1.0-36-6,,
35138,GEAKS1.0-38-6,,
35139,GEAKS1.0-40-6,,
35140,GEAKS1.0-42-6,,
35141,GEAKS1.0-44-6,,
35142,GEAKS1.0-45-6,,
35143,GEAKS1.0-46-6,,
35144,GEAKS1.0-48-6,,
35145,GEAKS1.0-50-6,,
35146,GEAKS1.0-52-6,,
35147,GEAKS1.0-54-6,,
35148,GEAKS1.0-55-6,,
35149,GEAKS1.0-56-6,,
35150,GEAKS1.0-58-6,,
35151,GEAKS1.0-60-6,,
35152,GEAKS1.0-62-6,,
35153,GEAKS1.0-64-6,,
35154,GEAKS1.0-65-6,,
35155,GEAKS1.0-66-6,,
35156,GEAKS1.0-68-6,,
35157,GEAKS1.0-70-6,,
35158,GEAKS1.0-72-6,,
35159,GEAKS1.0-75-6,,
35160,GEAKS1.0-80-6,,
35161,GEAKS1.0-84-6,,
35162,GEAKS1.0-85-6,,
35163,GEAKS1.0-90-6,,
35164,GEAKS1.0-95-6,,
35165,GEAKS1.0-96-6,,
35166,GEAKS1.0-100-6,,
35167,GEAKS1.0-110-6,,
35168,GEAKS1.0-120-6,,
35169,GEAHB1.5-12-15,,
35170,GEAHB1.5-13-15,,
35171,GEAHB1.5-14-15,,
35172,GEAHB1.5-15-15,,
35173,GEAHB1.5-16-15,,
35174,GEAHB1.5-17-15,,
35175,GEAHB1.5-18-15,,
35176,GEAHB1.5-19-15,,
35177,GEAHB1.5-20-15,,
35178,GEAHB1.5-21-15,,
35179,GEAHB1.5-22-15,,
35180,GEAHB1.5-23-15,,
35181,GEAHB1.5-24-15,,
35182,GEAHB1.5-25-15,,
35183,GEAHB1.5-26-15,,
35184,GEAHB1.5-27-15,,
35185,GEAHB1.5-28-15,,
35186,GEAHB1.5-29-15,,
35187,GEAHB1.5-30-15,,
35188,GEAHB1.5-32-15,,
35189,GEAHB1.5-34-15,,
35190,GEAHB1.5-35-15,,
35191,GEAHB1.5-36-15,,
35192,GEAHB1.5-38-15,,
35193,GEAHB1.5-40-15,,
35194,GEAHB1.5-42-15,,
35195,GEAHB1.5-44-15,,
35196,GEAHB1.5-45-15,,
35197,GEAHB1.5-46-15,,
35198,GEAHB1.5-48-15,,
35199,GEAHB1.5-50-15,,
35200,GEAHB1.5-52-15,,
35201,GEAHB1.5-54-15,,
35202,GEAHB1.5-55-15,,
35203,GEAHB1.5-56-15,,
35204,GEAHB1.5-58-15,,
35205,GEAHB1.5-60-15,,
35206,GEAHB1.5-62-15,,
35207,GEAHB1.5-64-15,,
35208,GEAHB1.5-65-15,,
35209,GEAHB1.5-66-15,,
35210,GEAHB1.5-68-15,,
35211,GEAHB1.5-70-15,,
35212,GEAHB1.5-72-15,,
35213,GEAHB1.5-75-15,,
35214,GEAHB1.5-80-15,,
35215,GEAHB1.5-84-15,,
35216,GEAHB1.5-85-15,,
35217,GEAHB1.5-90-15,,
35218,GEAHB1.5-95-15,,
35219,GEAHB1.5-100-15,,
35220,GEAHB1.5-120-15,,
35221,GEAHBB1.5-12-15,,
35222,GEAHBB1.5-13-15,,
35223,GEAHBB1.5-14-15,,
35224,GEAHBB1.5-15-15,,
35225,GEAHBB1.5-16-15,,
35226,GEAHBB1.5-17-15,,
35227,GEAHBB1.5-18-15,,
35228,GEAHBB1.5-19-15,,
35229,GEAHBB1.5-20-15,,
35230,GEAHBB1.5-21-15,,
35231,GEAHBB1.5-22-15,,
35232,GEAHBB1.5-23-15,,
35233,GEAHBB1.5-24-15,,
35234,GEAHBB1.5-25-15,,
35235,GEAHBB1.5-26-15,,
35236,GEAHBB1.5-27-15,,
35237,GEAHBB1.5-28-15,,
35238,GEAHBB1.5-29-15,,
35239,GEAHBB1.5-30-15,,
35240,GEAHBB1.5-32-15,,
35241,GEAHBB1.5-34-15,,
35242,GEAHBB1.5-35-15,,
35243,GEAHBB1.5-36-15,,
35244,GEAHBB1.5-38-15,,
35245,GEAHBB1.5-40-15,,
35246,GEAHBB1.5-42-15,,
35247,GEAHBB1.5-44-15,,
35248,GEAHBB1.5-45-15,,
35249,GEAHBB1.5-46-15,,
35250,GEAHBB1.5-48-15,,
35251,GEAHBB1.5-50-15,,
35252,GEAHBB1.5-52-15,,
35253,GEAHBB1.5-54-15,,
35254,GEAHBB1.5-55-15,,
35255,GEAHBB1.5-56-15,,
35256,GEAHBB1.5-58-15,,
35257,GEAHBB1.5-60-15,,
35258,GEAHBB1.5-62-15,,
35259,GEAHBB1.5-64-15,,
35260,GEAHBB1.5-65-15,,
35261,GEAHBB1.5-66-15,,
35262,GEAHBB1.5-68-15,,
35263,GEAHBB1.5-70-15,,
35264,GEAHBB1.5-72-15,,
35265,GEAHBB1.5-75-15,,
35266,GEAHBB1.5-80-15,,
35267,GEAHBB1.5-84-15,,
35268,GEAHBB1.5-85-15,,
35269,GEAHBB1.5-90-15,,
35270,GEAHBB1.5-95-15,,
35271,GEAHBB1.5-100-15,,
35272,GEAHBB1.5-120-15,,
35273,GEAHBG1.5-12-15,,
35274,GEAHBG1.5-13-15,,
35275,GEAHBG1.5-14-15,,
35276,GEAHBG1.5-15-15,,
35277,GEAHBG1.5-16-15,,
35278,GEAHBG1.5-17-15,,
35279,GEAHBG1.5-18-15,,
35280,GEAHBG1.5-19-15,,
35281,GEAHBG1.5-20-15,,
35282,GEAHBG1.5-21-15,,
35283,GEAHBG1.5-22-15,,
35284,GEAHBG1.5-23-15,,
35285,GEAHBG1.5-24-15,,
35286,GEAHBG1.5-25-15,,
35287,GEAHBG1.5-26-15,,
35288,GEAHBG1.5-27-15,,
35289,GEAHBG1.5-28-15,,
35290,GEAHBG1.5-29-15,,
35291,GEAHBG1.5-30-15,,
35292,GEAHBG1.5-32-15,,
35293,GEAHBG1.5-34-15,,
35294,GEAHBG1.5-35-15,,
35295,GEAHBG1.5-36-15,,
35296,GEAHBG1.5-38-15,,
35297,GEAHBG1.5-40-15,,
35298,GEAHBG1.5-42-15,,
35299,GEAHBG1.5-44-15,,
35300,GEAHBG1.5-45-15,,
35301,GEAHBG1.5-46-15,,
35302,GEAHBG1.5-48-15,,
35303,GEAHBG1.5-50-15,,
35304,GEAHBG1.5-52-15,,
35305,GEAHBG1.5-54-15,,
35306,GEAHBG1.5-55-15,,
35307,GEAHBG1.5-56-15,,
35308,GEAHBG1.5-58-15,,
35309,GEAHBG1.5-60-15,,
35310,GEAHBG1.5-62-15,,
35311,GEAHBG1.5-64-15,,
35312,GEAHBG1.5-65-15,,
35313,GEAHBG1.5-66-15,,
35314,GEAHBG1.5-68-15,,
35315,GEAHBG1.5-70-15,,
35316,GEAHBG1.5-72-15,,
35317,GEAHBG1.5-75-15,,
35318,GEAHBG1.5-80-15,,
35319,GEAHBG1.5-84-15,,
35320,GEAHBG1.5-85-15,,
35321,GEAHBG1.5-90-15,,
35322,GEAHBG1.5-95-15,,
35323,GEAHBG1.5-100-15,,
35324,GEAHBG1.5-120-15,,
35325,GEAHS1.5-12-15,,
35326,GEAHS1.5-13-15,,
35327,GEAHS1.5-14-15,,
35328,GEAHS1.5-15-15,,
35329,GEAHS1.5-16-15,,
35330,GEAHS1.5-17-15,,
35331,GEAHS1.5-18-15,,
35332,GEAHS1.5-19-15,,
35333,GEAHS1.5-20-15,,
35334,GEAHS1.5-21-15,,
35335,GEAHS1.5-22-15,,
35336,GEAHS1.5-23-15,,
35337,GEAHS1.5-24-15,,
35338,GEAHS1.5-25-15,,
35339,GEAHS1.5-26-15,,
35340,GEAHS1.5-27-15,,
35341,GEAHS1.5-28-15,,
35342,GEAHS1.5-29-15,,
35343,GEAHS1.5-30-15,,
35344,GEAHS1.5-32-15,,
35345,GEAHS1.5-34-15,,
35346,GEAHS1.5-35-15,,
35347,GEAHS1.5-36-15,,
35348,GEAHS1.5-38-15,,
35349,GEAHS1.5-40-15,,
35350,GEAHS1.5-42-15,,
35351,GEAHS1.5-44-15,,
35352,GEAHS1.5-45-15,,
35353,GEAHS1.5-46-15,,
35354,GEAHS1.5-48-15,,
35355,GEAHS1.5-50-15,,
35356,GEAHS1.5-52-15,,
35357,GEAHS1.5-54-15,,
35358,GEAHS1.5-55-15,,
35359,GEAHS1.5-56-15,,
35360,GEAHS1.5-58-15,,
35361,GEAHS1.5-60-15,,
35362,GEAHS1.5-62-15,,
35363,GEAHS1.5-64-15,,
35364,GEAHS1.5-65-15,,
35365,GEAHS1.5-66-15,,
35366,GEAHS1.5-68-15,,
35367,GEAHS1.5-70-15,,
35368,GEAHS1.5-72-15,,
35369,GEAHS1.5-75-15,,
35370,GEAHS1.5-80-15,,
35371,GEAHS1.5-84-15,,
35372,GEAHS1.5-85-15,,
35373,GEAHS1.5-90-15,,
35374,GEAHS1.5-95-15,,
35375,GEAHS1.5-100-15,,
35376,GEAHS1.5-120-15,,
35377,GEAB1.5-12-15,,
35378,GEAB1.5-13-15,,
35379,GEAB1.5-14-15,,
35380,GEAB1.5-15-15,,
35381,GEAB1.5-16-15,,
35382,GEAB1.5-17-15,,
35383,GEAB1.5-18-15,,
35384,GEAB1.5-19-15,,
35385,GEAB1.5-20-15,,
35386,GEAB1.5-21-15,,
35387,GEAB1.5-22-15,,
35388,GEAB1.5-23-15,,
35389,GEAB1.5-24-15,,
35390,GEAB1.5-25-15,,
35391,GEAB1.5-26-15,,
35392,GEAB1.5-27-15,,
35393,GEAB1.5-28-15,,
35394,GEAB1.5-29-15,,
35395,GEAB1.5-30-15,,
35396,GEAB1.5-32-15,,
35397,GEAB1.5-34-15,,
35398,GEAB1.5-35-15,,
35399,GEAB1.5-36-15,,
35400,GEAB1.5-38-15,,
35401,GEAB1.5-40-15,,
35402,GEAB1.5-42-15,,
35403,GEAB1.5-44-15,,
35404,GEAB1.5-45-15,,
35405,GEAB1.5-46-15,,
35406,GEAB1.5-48-15,,
35407,GEAB1.5-50-15,,
35408,GEAB1.5-52-15,,
35409,GEAB1.5-54-15,,
35410,GEAB1.5-55-15,,
35411,GEAB1.5-56-15,,
35412,GEAB1.5-58-15,,
35413,GEAB1.5-60-15,,
35414,GEAB1.5-62-15,,
35415,GEAB1.5-64-15,,
35416,GEAB1.5-65-15,,
35417,GEAB1.5-66-15,,
35418,GEAB1.5-68-15,,
35419,GEAB1.5-70-15,,
35420,GEAB1.5-72-15,,
35421,GEAB1.5-75-15,,
35422,GEAB1.5-80-15,,
35423,GEAB1.5-84-15,,
35424,GEAB1.5-85-15,,
35425,GEAB1.5-90-15,,
35426,GEAB1.5-95-15,,
35427,GEAB1.5-100-15,,
35428,GEAB1.5-120-15,,
35429,GEABB1.5-12-15,,
35430,GEABB1.5-13-15,,
35431,GEABB1.5-14-15,,
35432,GEABB1.5-15-15,,
35433,GEABB1.5-16-15,,
35434,GEABB1.5-17-15,,
35435,GEABB1.5-18-15,,
35436,GEABB1.5-19-15,,
35437,GEABB1.5-20-15,,
35438,GEABB1.5-21-15,,
35439,GEABB1.5-22-15,,
35440,GEABB1.5-23-15,,
35441,GEABB1.5-24-15,,
35442,GEABB1.5-25-15,,
35443,GEABB1.5-26-15,,
35444,GEABB1.5-27-15,,
35445,GEABB1.5-28-15,,
35446,GEABB1.5-29-15,,
35447,GEABB1.5-30-15,,
35448,GEABB1.5-32-15,,
35449,GEABB1.5-34-15,,
35450,GEABB1.5-35-15,,
35451,GEABB1.5-36-15,,
35452,GEABB1.5-38-15,,
35453,GEABB1.5-40-15,,
35454,GEABB1.5-42-15,,
35455,GEABB1.5-44-15,,
35456,GEABB1.5-45-15,,
35457,GEABB1.5-46-15,,
35458,GEABB1.5-48-15,,
35459,GEABB1.5-50-15,,
35460,GEABB1.5-52-15,,
35461,GEABB1.5-54-15,,
35462,GEABB1.5-55-15,,
35463,GEABB1.5-56-15,,
35464,GEABB1.5-58-15,,
35465,GEABB1.5-60-15,,
35466,GEABB1.5-62-15,,
35467,GEABB1.5-64-15,,
35468,GEABB1.5-65-15,,
35469,GEABB1.5-66-15,,
35470,GEABB1.5-68-15,,
35471,GEABB1.5-70-15,,
35472,GEABB1.5-72-15,,
35473,GEABB1.5-75-15,,
35474,GEABB1.5-80-15,,
35475,GEABB1.5-84-15,,
35476,GEABB1.5-85-15,,
35477,GEABB1.5-90-15,,
35478,GEABB1.5-95-15,,
35479,GEABB1.5-100-15,,
35480,GEABB1.5-120-15,,
35481,GEABG1.5-12-15,,
35482,GEABG1.5-13-15,,
35483,GEABG1.5-14-15,,
35484,GEABG1.5-15-15,,
35485,GEABG1.5-16-15,,
35486,GEABG1.5-17-15,,
35487,GEABG1.5-18-15,,
35488,GEABG1.5-19-15,,
35489,GEABG1.5-20-15,,
35490,GEABG1.5-21-15,,
35491,GEABG1.5-22-15,,
35492,GEABG1.5-23-15,,
35493,GEABG1.5-24-15,,
35494,GEABG1.5-25-15,,
35495,GEABG1.5-26-15,,
35496,GEABG1.5-27-15,,
35497,GEABG1.5-28-15,,
35498,GEABG1.5-29-15,,
35499,GEABG1.5-30-15,,
35500,GEABG1.5-32-15,,
35501,GEABG1.5-34-15,,
35502,GEABG1.5-35-15,,
35503,GEABG1.5-36-15,,
35504,GEABG1.5-38-15,,
35505,GEABG1.5-40-15,,
35506,GEABG1.5-42-15,,
35507,GEABG1.5-44-15,,
35508,GEABG1.5-45-15,,
35509,GEABG1.5-46-15,,
35510,GEABG1.5-48-15,,
35511,GEABG1.5-50-15,,
35512,GEABG1.5-52-15,,
35513,GEABG1.5-54-15,,
35514,GEABG1.5-55-15,,
35515,GEABG1.5-56-15,,
35516,GEABG1.5-58-15,,
35517,GEABG1.5-60-15,,
35518,GEABG1.5-62-15,,
35519,GEABG1.5-64-15,,
35520,GEABG1.5-65-15,,
35521,GEABG1.5-66-15,,
35522,GEABG1.5-68-15,,
35523,GEABG1.5-70-15,,
35524,GEABG1.5-72-15,,
35525,GEABG1.5-75-15,,
35526,GEABG1.5-80-15,,
35527,GEABG1.5-84-15,,
35528,GEABG1.5-85-15,,
35529,GEABG1.5-90-15,,
35530,GEABG1.5-95-15,,
35531,GEABG1.5-100-15,,
35532,GEABG1.5-120-15,,
35533,GEAS1.5-12-15,,
35534,GEAS1.5-13-15,,
35535,GEAS1.5-14-15,,
35536,GEAS1.5-15-15,,
35537,GEAS1.5-16-15,,
35538,GEAS1.5-17-15,,
35539,GEAS1.5-18-15,,
35540,GEAS1.5-19-15,,
35541,GEAS1.5-20-15,,
35542,GEAS1.5-21-15,,
35543,GEAS1.5-22-15,,
35544,GEAS1.5-23-15,,
35545,GEAS1.5-24-15,,
35546,GEAS1.5-25-15,,
35547,GEAS1.5-26-15,,
35548,GEAS1.5-27-15,,
